,_id,vehicleid,reservationno,logtime,latitude,longitude,speed,heading,hdop,fuel,charge,km,doorlockstate,enginestate
6119,ObjectId(5db7ae205fa5403970b841cc),305,0,2019-10-29T10:12:31.866+07:00,14.07359,100.60229,0,0,12.41,-1.0,11.24,1679.3398226703198,UNLOCK,STOP
6120,ObjectId(5db7ae4d5fa5403970b841cf),305,0,2019-10-29T10:13:15+07:00,14.073720000000002,100.6021,9,314,12.41,-1.0,11.24,1679.3649008525101,UNLOCK,STOP
6121,ObjectId(5db7ae585fa5403970b841d1),305,0,2019-10-29T10:13:25+07:00,14.073720000000002,100.6021,6,309,12.41,-1.0,11.24,1679.3649008525101,UNLOCK,STOP
6122,ObjectId(5db7ae595fa5403970b841d2),305,0,2019-10-29T10:13:26+07:00,14.073720000000002,100.6021,0,307,12.41,-1.0,11.24,1679.3649008525101,UNLOCK,STOP
6123,ObjectId(5db7af375fa5403970b841da),305,0,2019-10-29T10:17:11.038+07:00,14.073720000000002,100.6021,0,307,12.41,-1.0,11.24,1679.3649008525101,UNLOCK,STOP
6124,ObjectId(5db7af385fa5403970b841db),305,0,2019-10-29T10:17:11.637+07:00,14.073720000000002,100.6021,0,307,12.41,-1.0,11.24,1679.3649008525101,UNLOCK,STOP
6125,ObjectId(5db7af4e5fa5403970b841dc),305,0,2019-10-29T10:17:33.422+07:00,14.073720000000002,100.6021,0,307,12.41,-1.0,11.28,1679.3649008525101,UNLOCK,STOP
6126,ObjectId(5db7b04f5fa5403970b841e3),305,0,2019-10-29T10:21:48+07:00,14.073720000000002,100.6021,0,0,12.41,-1.0,11.28,1679.3649008525101,UNLOCK,STOP
6127,ObjectId(5db7b0635fa5403970b841e6),305,0,2019-10-29T10:22:11.001+07:00,14.073720000000002,100.6021,0,0,12.41,-1.0,11.28,1679.3649008525101,UNLOCK,STOP
6128,ObjectId(5db7b0645fa5403970b841e7),305,0,2019-10-29T10:22:11.681+07:00,14.073720000000002,100.6021,0,0,12.41,-1.0,11.28,1679.3649008525101,UNLOCK,STOP
6129,ObjectId(5db7b0785fa5403970b841e9),305,0,2019-10-29T10:22:12+07:00,14.07375,100.60226,0,197,12.41,-1.0,11.28,1679.3824774697598,UNLOCK,STOP
6130,ObjectId(5db7b0795fa5403970b841ea),305,0,2019-10-29T10:22:32.987+07:00,14.07375,100.60226,0,197,12.41,-1.0,11.28,1679.3824774697598,UNLOCK,STOP
6131,ObjectId(5db7b0c55fa5403970b841eb),305,0,2019-10-29T10:23:47+07:00,14.07375,100.60226,0,0,12.41,-1.0,11.28,1679.3824774697598,UNLOCK,STOP
6132,ObjectId(5db7b0d05fa5403970b841ec),305,0,2019-10-29T10:23:57+07:00,14.07375,100.60226,0,0,12.41,-1.0,11.28,1679.3824774697598,UNLOCK,STOP
6133,ObjectId(5db7b0d25fa5403970b841ed),305,0,2019-10-29T10:24:01+07:00,14.0739,100.60226999999999,0,358,12.41,-1.0,11.28,1679.3991915456,UNLOCK,STOP
6134,ObjectId(5db7b0d35fa5403970b841ee),305,0,2019-10-29T10:24:01+07:00,14.0739,100.60226999999999,0,0,12.41,-1.0,11.28,1679.3991915456,UNLOCK,STOP
6135,ObjectId(5db7b0d75fa5403970b841f0),305,0,2019-10-29T10:24:06+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6136,ObjectId(5db7b18f5fa5403970b841f4),305,0,2019-10-29T10:27:11.108+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6137,ObjectId(5db7b1905fa5403970b841f5),305,0,2019-10-29T10:27:11.688+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6138,ObjectId(5db7b1a55fa5403970b841f6),305,0,2019-10-29T10:27:33.105+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6139,ObjectId(5db7b2bb5fa5403970b841fd),305,0,2019-10-29T10:32:11.049+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6140,ObjectId(5db7b2bc5fa5403970b841fe),305,0,2019-10-29T10:32:11.668+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6141,ObjectId(5db7b2d15fa5403970b841ff),305,0,2019-10-29T10:32:33.25+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.21,1679.40866086684,UNLOCK,STOP
6142,ObjectId(5db7b3e75fa5403970b84205),305,0,2019-10-29T10:37:11.083+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.21,1679.40866086684,UNLOCK,STOP
6143,ObjectId(5db7b3e85fa5403970b84206),305,0,2019-10-29T10:37:11.701+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.21,1679.40866086684,UNLOCK,STOP
6144,ObjectId(5db7b3fe5fa5403970b84208),305,0,2019-10-29T10:37:33.422+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.32,1679.40866086684,UNLOCK,STOP
6154,ObjectId(5db7b5135fa5403970b84215),305,0,2019-10-29T10:42:11.082+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.32,1679.40866086684,UNLOCK,STOP
6155,ObjectId(5db7b5145fa5403970b84216),305,0,2019-10-29T10:42:11.696+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.32,1679.40866086684,UNLOCK,STOP
6158,ObjectId(5db7b5295fa5403970b84219),305,0,2019-10-29T10:42:33.552+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6171,ObjectId(5db7b63f5fa5403970b8422c),305,0,2019-10-29T10:47:11.086+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6172,ObjectId(5db7b63f5fa5403970b8422d),305,0,2019-10-29T10:47:11.665+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6173,ObjectId(5db7b6555fa5403970b8422e),305,0,2019-10-29T10:47:33.084+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6174,ObjectId(5db7b76b5fa5403970b84235),305,0,2019-10-29T10:52:11.076+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6175,ObjectId(5db7b76c5fa5403970b84236),305,0,2019-10-29T10:52:11.955+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.28,1679.40866086684,UNLOCK,STOP
6176,ObjectId(5db7b7815fa5403970b84237),305,0,2019-10-29T10:52:33.332+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.32,1679.40866086684,UNLOCK,STOP
6177,ObjectId(5db7b8975fa5403970b8423d),305,0,2019-10-29T10:57:11.095+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.32,1679.40866086684,UNLOCK,STOP
6178,ObjectId(5db7b8985fa5403970b8423e),305,0,2019-10-29T10:57:11.694+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.32,1679.40866086684,UNLOCK,STOP
6179,ObjectId(5db7b8ad5fa5403970b84240),305,0,2019-10-29T10:57:33.388+07:00,14.073970000000001,100.60221999999999,4,350,12.41,-1.0,11.24,1679.40866086684,UNLOCK,STOP
6180,ObjectId(5db7b92b5fa5403970b84241),305,0,2019-10-29T10:59:37+07:00,14.073970000000001,100.60221999999999,4,0,12.41,-1.0,11.24,1679.40866086684,UNLOCK,STOP
6181,ObjectId(5db7b92c5fa5403970b84242),305,0,2019-10-29T10:59:39+07:00,14.073970000000001,100.60221999999999,4,0,12.41,-1.0,11.24,1679.40866086684,UNLOCK,STOP
6182,ObjectId(5db7b9315fa5403970b84243),305,0,2019-10-29T10:59:44+07:00,14.07363,100.60229,0,82,12.41,-1.0,11.24,1679.4472136490801,UNLOCK,STOP
6183,ObjectId(5db7b9385fa5403970b84244),305,0,2019-10-29T10:59:51+07:00,14.07363,100.60229,0,0,12.41,-1.0,11.24,1679.4472136490801,UNLOCK,STOP
6184,ObjectId(5db7b9405fa5403970b84245),305,0,2019-10-29T10:59:59+07:00,14.07365,100.60228000000001,0,73,12.41,-1.0,11.24,1679.44968529719,UNLOCK,STOP
6185,ObjectId(5db7b9435fa5403970b84246),305,0,2019-10-29T11:00:03+07:00,14.07365,100.60228000000001,0,0,12.41,-1.0,11.24,1679.44968529719,UNLOCK,STOP
6186,ObjectId(5db7b94c5fa5403970b84249),305,0,2019-10-29T11:00:08+07:00,14.07365,100.60228000000001,0,0,12.41,-1.0,11.24,1679.44968529719,UNLOCK,STOP
6187,ObjectId(5db7b9595fa5403970b8424a),305,0,2019-10-29T11:00:24+07:00,14.07364,100.60219000000001,3,243,12.41,-1.0,11.24,1679.45945593289,UNLOCK,STOP
6188,ObjectId(5db7b9c35fa5403970b8424c),305,0,2019-10-29T11:02:11.077+07:00,14.07364,100.60219000000001,3,243,12.41,-1.0,11.24,1679.45945593289,UNLOCK,STOP
6189,ObjectId(5db7b9c45fa5403970b8424d),305,0,2019-10-29T11:02:11.855+07:00,14.07364,100.60219000000001,3,243,12.41,-1.0,11.24,1679.45945593289,UNLOCK,STOP
6190,ObjectId(5db7b9d95fa5403970b8424e),305,0,2019-10-29T11:02:33.551+07:00,14.07364,100.60219000000001,3,243,12.41,-1.0,11.24,1679.45945593289,UNLOCK,STOP
6191,ObjectId(5db7ba825fa5403970b84251),305,0,2019-10-29T11:05:20+07:00,14.07364,100.60219000000001,3,0,12.41,-1.0,11.24,1679.45945593289,UNLOCK,STOP
6192,ObjectId(5db7ba835fa5403970b84252),305,0,2019-10-29T11:05:22+07:00,14.07364,100.60219000000001,3,0,12.41,-1.0,11.24,1679.45945593289,UNLOCK,STOP
6193,ObjectId(5db7ba8d5fa5403970b84253),305,0,2019-10-29T11:05:32+07:00,14.073189999999999,100.60219000000001,3,170,12.41,-1.0,11.24,1679.5094936498801,UNLOCK,STOP
6194,ObjectId(5db7baef5fa5403970b84254),305,0,2019-10-29T11:07:11.079+07:00,14.073189999999999,100.60219000000001,3,170,12.41,-1.0,11.24,1679.5094936498801,UNLOCK,STOP
6195,ObjectId(5db7baf05fa5403970b84255),305,0,2019-10-29T11:07:11.617+07:00,14.073189999999999,100.60219000000001,3,170,12.41,-1.0,11.24,1679.5094936498801,UNLOCK,STOP
6196,ObjectId(5db7bb045fa5403970b84256),305,0,2019-10-29T11:07:13+07:00,14.073189999999999,100.60219000000001,3,0,12.41,-1.0,11.24,1679.5094936498801,UNLOCK,STOP
6197,ObjectId(5db7bb065fa5403970b84257),305,0,2019-10-29T11:07:33.692+07:00,14.073189999999999,100.60219000000001,3,0,12.41,-1.0,11.28,1679.5094936498801,UNLOCK,STOP
6198,ObjectId(5db7bb105fa5403970b84258),305,0,2019-10-29T11:07:43+07:00,14.07349,100.60229,0,180,12.41,-1.0,11.28,1679.5445524623099,UNLOCK,STOP
6199,ObjectId(5db7bb1b5fa5403970b84259),305,0,2019-10-29T11:07:53+07:00,14.07349,100.60229,0,0,12.41,-1.0,11.28,1679.5445524623099,UNLOCK,STOP
6200,ObjectId(5db7bb305fa5403970b8425a),305,0,2019-10-29T11:08:15+07:00,14.072460000000001,100.60283000000001,17,148,12.41,-1.0,11.28,1679.6730419881699,UNLOCK,STOP
6201,ObjectId(5db7bb315fa5403970b8425b),305,0,2019-10-29T11:08:16+07:00,14.072460000000001,100.60283000000001,17,0,12.41,-1.0,11.28,1679.6730419881699,UNLOCK,STOP
6202,ObjectId(5db7bb3b5fa5403970b8425c),305,0,2019-10-29T11:08:26+07:00,14.072460000000001,100.60283000000001,17,0,12.41,-1.0,11.28,1679.6730419881699,UNLOCK,STOP
6203,ObjectId(5db7bb455fa5403970b8425d),305,0,2019-10-29T11:08:35+07:00,14.07184,100.60324,20,149,12.41,-1.0,11.28,1679.75494685567,UNLOCK,STOP
6204,ObjectId(5db7bb455fa5403970b8425e),305,0,2019-10-29T11:08:35+07:00,14.07184,100.60324,20,0,12.41,-1.0,11.28,1679.75494685567,UNLOCK,STOP
6205,ObjectId(5db7bc235fa5403970b8425f),305,0,2019-10-29T11:12:11.091+07:00,14.07184,100.60324,20,0,12.41,-1.0,11.28,1679.75494685567,UNLOCK,STOP
6206,ObjectId(5db7bc255fa5403970b84260),305,0,2019-10-29T11:12:16+07:00,14.07289,100.60223,16,321,12.41,-1.0,11.28,1679.91463032457,UNLOCK,STOP
6207,ObjectId(5db7bc265fa5403970b84261),305,0,2019-10-29T11:12:21.111+07:00,14.07289,100.60223,16,321,12.41,-1.0,11.28,1679.91463032457,UNLOCK,STOP
6208,ObjectId(5db7bc3a5fa5403970b84262),305,0,2019-10-29T11:12:26+07:00,14.07289,100.60223,16,0,12.41,-1.0,11.28,1679.91463032457,UNLOCK,STOP
6209,ObjectId(5db7bc3b5fa5403970b84263),305,0,2019-10-29T11:12:43.541+07:00,14.07289,100.60223,16,0,12.41,-1.0,11.24,1679.91463032457,UNLOCK,STOP
6210,ObjectId(5db7bc435fa5403970b84264),305,0,2019-10-29T11:12:50+07:00,14.074110000000001,100.60193000000001,0,334,12.41,-1.0,11.24,1680.0540936909301,UNLOCK,STOP
6211,ObjectId(5db7bc5c5fa5403970b84265),305,0,2019-10-29T11:13:15+07:00,14.073520000000002,100.60231999999999,17,147,12.41,-1.0,11.24,1680.13202586303,UNLOCK,STOP
6212,ObjectId(5db7bc665fa5403970b84266),305,0,2019-10-29T11:13:25+07:00,14.0734,100.60240999999999,12,147,12.41,-1.0,11.24,1680.1485266245902,UNLOCK,STOP
6213,ObjectId(5db7bc675fa5403970b84267),305,0,2019-10-29T11:13:25+07:00,14.0734,100.60240999999999,0,147,12.41,-1.0,11.24,1680.1485266245902,UNLOCK,STOP
6214,ObjectId(5db7bc8e5fa5403970b84268),305,0,2019-10-29T11:14:05+07:00,14.07354,100.6022,7,324,12.41,-1.0,11.24,1680.17601053365,UNLOCK,STOP
6215,ObjectId(5db7bc985fa5403970b84269),305,0,2019-10-29T11:14:15+07:00,14.07369,100.60207,10,329,12.41,-1.0,11.24,1680.19780039561,UNLOCK,STOP
6216,ObjectId(5db7bca35fa5403970b8426a),305,0,2019-10-29T11:14:25+07:00,14.0739,100.60188000000001,10,329,12.41,-1.0,11.24,1680.22886844971,UNLOCK,STOP
6217,ObjectId(5db7bcac5fa5403970b8426b),305,0,2019-10-29T11:14:35+07:00,14.07407,100.60177,7,336,12.41,-1.0,11.24,1680.25118637673,UNLOCK,STOP
6218,ObjectId(5db7bcae5fa5403970b8426c),305,0,2019-10-29T11:14:37+07:00,14.07407,100.60177,0,324,12.41,-1.0,11.24,1680.25118637673,UNLOCK,STOP
6219,ObjectId(5db7bd225fa5403970b8426d),305,0,2019-10-29T11:16:32+07:00,14.07407,100.60177,0,0,12.41,-1.0,11.24,1680.25118637673,UNLOCK,STOP
6220,ObjectId(5db7bd345fa5403970b8426e),305,0,2019-10-29T11:16:51+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.24,1680.29785362633,UNLOCK,STOP
6221,ObjectId(5db7bd475fa5403970b8426f),305,0,2019-10-29T11:17:11.133+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.24,1680.29785362633,UNLOCK,STOP
6222,ObjectId(5db7bd485fa5403970b84270),305,0,2019-10-29T11:17:11.752+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.24,1680.29785362633,UNLOCK,STOP
6223,ObjectId(5db7bd5e5fa5403970b84271),305,0,2019-10-29T11:17:33.439+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.17,1680.29785362633,UNLOCK,STOP
6224,ObjectId(5db7be735fa5403970b84272),305,0,2019-10-29T11:22:11.124+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.17,1680.29785362633,UNLOCK,STOP
6225,ObjectId(5db7be745fa5403970b84273),305,0,2019-10-29T11:22:11.702+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.17,1680.29785362633,UNLOCK,STOP
6226,ObjectId(5db7be895fa5403970b84274),305,0,2019-10-29T11:22:33.637+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.21,1680.29785362633,UNLOCK,STOP
6227,ObjectId(5db7bf9f5fa5403970b84275),305,0,2019-10-29T11:27:11.053+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.21,1680.29785362633,UNLOCK,STOP
6228,ObjectId(5db7bf9f5fa5403970b84276),305,0,2019-10-29T11:27:11.71+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.21,1680.29785362633,UNLOCK,STOP
6229,ObjectId(5db7bfb55fa5403970b84277),305,0,2019-10-29T11:27:33.194+07:00,14.07391,100.60217,5,343,12.41,-1.0,11.21,1680.29785362633,UNLOCK,STOP
6230,ObjectId(5db7c0365fa5403970b84278),305,0,2019-10-29T11:29:41+07:00,14.073789999999999,100.60285999999999,9,53,12.41,-1.0,11.21,1680.37346183332,UNLOCK,STOP
6231,ObjectId(5db7c0415fa5403970b84279),305,0,2019-10-29T11:29:51+07:00,14.073889999999999,100.60294,8,49,12.41,-1.0,11.21,1680.3875364717599,UNLOCK,STOP
6232,ObjectId(5db7c0505fa5403970b8427a),305,0,2019-10-29T11:30:00+07:00,14.073889999999999,100.60294,0,45,12.41,-1.0,11.21,1680.3875364717599,UNLOCK,STOP
6233,ObjectId(5db7c0925fa5403970b8427b),305,0,2019-10-29T11:31:12+07:00,14.073889999999999,100.60294,0,0,12.41,-1.0,11.21,1680.3875364717599,UNLOCK,STOP
6234,ObjectId(5db7c09c5fa5403970b8427c),305,0,2019-10-29T11:31:23+07:00,14.07349,100.60249,0,239,12.41,-1.0,11.21,1680.45336967933,UNLOCK,STOP
6235,ObjectId(5db7c0a05fa5403970b8427d),305,0,2019-10-29T11:31:26+07:00,14.07349,100.60249,0,0,12.41,-1.0,11.21,1680.45336967933,UNLOCK,STOP
6236,ObjectId(5db7c0a95fa5403970b8427e),305,0,2019-10-29T11:31:31+07:00,14.07349,100.60249,0,0,12.41,-1.0,11.21,1680.45336967933,UNLOCK,STOP
6237,ObjectId(5db7c0ac5fa5403970b8427f),305,0,2019-10-29T11:31:39+07:00,14.07359,100.60242,0,258,12.41,-1.0,11.21,1680.4668101343802,UNLOCK,STOP
6238,ObjectId(5db7c0bc5fa5403970b84280),305,0,2019-10-29T11:31:54+07:00,14.07359,100.60242,0,0,12.41,-1.0,11.21,1680.4668101343802,UNLOCK,STOP
6239,ObjectId(5db7c0c75fa5403970b84281),305,0,2019-10-29T11:32:06+07:00,14.07368,100.60217,6,250,12.41,-1.0,11.21,1680.4955716671,UNLOCK,STOP
6240,ObjectId(5db7c0ca5fa5403970b84282),305,0,2019-10-29T11:32:10.549+07:00,14.07368,100.60217,6,250,12.41,-1.0,11.21,1680.4955716671,UNLOCK,STOP
6241,ObjectId(5db7c0cb5fa5403970b84283),305,0,2019-10-29T11:32:11.048+07:00,14.07368,100.60217,6,250,12.41,-1.0,11.21,1680.4955716671,UNLOCK,STOP
6242,ObjectId(5db7c0df5fa5403970b84284),305,0,2019-10-29T11:32:20+07:00,14.07368,100.60217,6,0,12.41,-1.0,11.21,1680.4955716671,UNLOCK,STOP
6243,ObjectId(5db7c0e05fa5403970b84285),305,0,2019-10-29T11:32:31.896+07:00,14.07368,100.60217,6,0,12.41,-1.0,11.21,1680.4955716671,UNLOCK,STOP
6244,ObjectId(5db7c0eb5fa5403970b84286),305,0,2019-10-29T11:32:42+07:00,14.07368,100.60217,6,0,12.41,-1.0,11.21,1680.4955716671,UNLOCK,STOP
6245,ObjectId(5db7c0f55fa5403970b84287),305,0,2019-10-29T11:32:52+07:00,14.07284,100.60295,23,141,12.41,-1.0,11.21,1680.62127735068,UNLOCK,STOP
6246,ObjectId(5db7c0f75fa5403970b84288),305,0,2019-10-29T11:32:54+07:00,14.07271,100.60299,24,142,12.41,-1.0,11.21,1680.6363627782098,UNLOCK,STOP
6247,ObjectId(5db7c0f75fa5403970b84289),305,0,2019-10-29T11:32:54+07:00,14.07271,100.60299,24,0,12.41,-1.0,11.21,1680.6363627782098,UNLOCK,STOP
6248,ObjectId(5db7c1105fa5403970b8428a),305,0,2019-10-29T11:33:18+07:00,14.07349,100.60202,6,247,12.41,-1.0,11.21,1680.77226043805,UNLOCK,STOP
6249,ObjectId(5db7c1115fa5403970b8428b),305,0,2019-10-29T11:33:20+07:00,14.07351,100.60199,6,257,12.41,-1.0,11.21,1680.77618671042,UNLOCK,STOP
6250,ObjectId(5db7c11b5fa5403970b8428c),305,0,2019-10-29T11:33:30+07:00,14.07364,100.60179000000001,10,281,12.41,-1.0,11.21,1680.80215370889,UNLOCK,STOP
6251,ObjectId(5db7c11f5fa5403970b8428d),305,0,2019-10-29T11:33:34+07:00,14.07364,100.60179000000001,10,0,12.41,-1.0,11.21,1680.80215370889,UNLOCK,STOP
6252,ObjectId(5db7c1245fa5403970b8428e),305,0,2019-10-29T11:33:39+07:00,14.073670000000002,100.60155999999999,10,276,12.41,-1.0,11.21,1680.82718416867,UNLOCK,STOP
6253,ObjectId(5db7c1265fa5403970b8428f),305,0,2019-10-29T11:33:40+07:00,14.073670000000002,100.60155999999999,10,0,12.41,-1.0,11.21,1680.82718416867,UNLOCK,STOP
6254,ObjectId(5db7c12d5fa5403970b84290),305,0,2019-10-29T11:33:47+07:00,14.07368,100.60133,10,264,12.41,-1.0,11.21,1680.85201625194,UNLOCK,STOP
6255,ObjectId(5db7c1305fa5403970b84291),305,0,2019-10-29T11:33:51+07:00,14.07368,100.60133,0,217,12.41,-1.0,11.21,1680.85201625194,UNLOCK,STOP
6256,ObjectId(5db7c13b5fa5403970b84292),305,0,2019-10-29T11:34:01+07:00,14.07368,100.60133,0,0,12.41,-1.0,11.21,1680.85201625194,UNLOCK,STOP
6257,ObjectId(5db7c13e5fa5403970b84293),305,0,2019-10-29T11:34:05+07:00,14.07368,100.60133,0,0,12.41,-1.0,11.21,1680.85201625194,UNLOCK,STOP
6258,ObjectId(5db7c1425fa5403970b84294),305,0,2019-10-29T11:34:09+07:00,14.073720000000002,100.60153000000001,0,137,12.41,-1.0,11.21,1680.8740414768301,UNLOCK,STOP
6259,ObjectId(5db7c15f5fa5403970b84295),305,0,2019-10-29T11:34:38+07:00,14.073929999999999,100.60185,20,37,12.41,-1.0,11.21,1680.91571285289,UNLOCK,STOP
6260,ObjectId(5db7c16a5fa5403970b84296),305,0,2019-10-29T11:34:48+07:00,14.073960000000001,100.60200999999999,12,33,12.41,-1.0,11.21,1680.93328945457,UNLOCK,STOP
6261,ObjectId(5db7c16c5fa5403970b84297),305,0,2019-10-29T11:34:50+07:00,14.073960000000001,100.60200999999999,0,35,12.41,-1.0,11.21,1680.93328945457,UNLOCK,STOP
6262,ObjectId(5db7c1845fa5403970b84298),305,0,2019-10-29T11:35:14+07:00,14.073960000000001,100.60200999999999,0,0,12.41,-1.0,11.21,1680.93328945457,UNLOCK,STOP
